STID;Sample_IDs;CombID;Host;Inoculant;Condition;Salt_conc;Soil;Media;Rreplicate;Picture;Root_tube;Nodule_Tube;RootCondition;PlantCondition_bin;PHID;Number_of_branch;Number_of_leaf;Length;RootLength;PotCondition;PlantCondition;Inoculant_Condition;Host_Inoculant_Condition;Project;ExperimentField;Collected_data_sereal;Type;Inoculant_Collected_day;Date entered;;;;
STID2;MB1154;131;MG67;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;63;1432;1432;Good;Bad;PH1154;1;0;4,3087;52,95714;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1155;131;MG67;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;63;1433;1433;Good;Good;PH1155;1;1;7,77508;40,12158;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1156;131;MG67;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;63;1434;1434;Good;Bad;PH1156;1;0;5,19953;34,36334;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1157;131;MG67;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;63;1435;1435;Good;Bad;PH1157;1;0;3,987;18,99313;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1158;131;MG67;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;63;1436;1436;Good;Good;PH1158;1;1;5,02938;42,13647;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1159;116;MG56;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;64;1437;1437;Good;Good;PH1159;1;1;9,14013;57,82433;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1160;116;MG56;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;64;1438;1438;Good;Good;PH1160;1;1;7,78254;33,83972;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1161;116;MG56;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;64;1439;1439;Good;Good;PH1161;1;1;8,75764;30,638;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1162;116;MG56;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;64;1440;1440;Good;Good;PH1162;1;1;6,57871;32,26674;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1163;116;MG56;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;64;1441;1441;Bad;Bad;PH1163;1;0;4,26811;12,28641;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1164;61;MG20;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;65;1442;1442;Good;Good;PH1164;1;5;44,7825;161,64982;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1165;61;MG20;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;65;1443;1443;Good;Good;PH1165;1;3;62,97927;177,9098;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1166;61;MG20;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;65;1444;1444;Good;Good;PH1166;1;5;45,85527;192,20791;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1167;61;MG20;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;65;1445;1445;Good;Good;PH1167;1;5;78,42839;246,05037;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1168;61;MG20;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;65;1446;1446;Good;Good;PH1168;1;4;48,7438;86,50526;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1169;61;MG20;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;65;1447;1447;Bad;Bad;PH1169;1;0;9,29746;27,0476;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1170;90;MG68;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;66;1448;1448;Bad;Bad;PH1170;1;0;2,74627;9,01873;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1171;90;MG68;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;66;1449;1449;Bad;Bad;PH1171;1;0;3,6845;18,88826;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1172;90;MG68;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;66;1450;1450;Good;Good;PH1172;1;1;6,5522;55,48384;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1173;90;MG68;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;66;1451;1451;Bad;Bad;PH1173;1;0;5,06387;4,78101;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1174;90;MG68;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;66;1452;1452;Bad;Bad;PH1174;1;0;4,08759;6,71833;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1175;144;GIFU;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;67;1453;1453;Good;Good;PH1175;1;4;23,44186;116,41963;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1176;144;GIFU;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;67;1454;1454;Good;Good;PH1176;1;1;8,2388;25,97086;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1177;144;GIFU;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;67;1455;1455;Good;Good;PH1177;1;1;7,56327;30,81737;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1178;144;GIFU;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;67;1456;1456;Good;Good;PH1178;1;1;9,42143;13,78613;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1179;144;GIFU;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;67;1457;1457;Good;Good;PH1179;1;1;8,413;30,47312;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1180;144;GIFU;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;67;1458;1458;Good;Good;PH1180;1;7;45,00993;130,34028;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1181;48;MG63;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;68;1459;1459;Good;Good;PH1181;1;3;22,24568;50,60773;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1182;48;MG63;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;68;1460;1460;Good;Good;PH1182;1;3;19,15131;38,93018;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1183;48;MG63;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;68;1461;1461;Good;Good;PH1183;1;2;20,43796;61,85153;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1184;48;MG63;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;68;1462;1462;Good;Good;PH1184;1;1;11,13718;22,05974;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1185;48;MG63;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;68;1463;1463;Good;Good;PH1185;1;3;21,50307;60,63666;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1186;1;MG20;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;69;1464;1464;Good;Good;PH1186;1;4;33,38373;100,81862;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1187;1;MG20;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;69;1465;1465;Good;Good;PH1187;1;4;26,53001;88,43665;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1188;1;MG20;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;69;1466;1466;Good;Good;PH1188;1;3;28,03139;129,74302;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1189;1;MG20;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;69;1467;1467;Good;Good;PH1189;1;1;16,97021;34,42918;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1190;1;MG20;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;69;1468;1468;Good;Good;PH1190;1;2;15,36249;65,45289;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1191;1;MG20;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;69;1469;1469;Good;Good;PH1191;1;2;19,22387;50,52857;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1192;8;MG63;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;70;1470;1470;Good;Good;PH1192;1;1;8,99941;13,14859;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1193;8;MG63;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;70;1471;1471;Good;Good;PH1193;1;2;11,72093;35,87008;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1194;8;MG63;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;70;1472;1472;Good;Good;PH1194;1;1;11,34363;33,72435;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1195;8;MG63;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;70;1473;1473;Good;Good;PH1195;1;2;11,27695;44,74751;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1196;8;MG63;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;70;1474;1474;Good;Good;PH1196;1;2;13,35871;39,53955;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1197;86;BURTII;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;71;1475;1475;Good;Good;PH1197;1;1;11,96586;32,33319;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1198;86;BURTII;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;71;1476;1476;Good;Good;PH1198;1;0;6,28095;19,82119;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1199;86;BURTII;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;71;1477;1477;Good;Good;PH1199;1;2;12,43192;21,51116;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1200;86;BURTII;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;71;1478;1478;Good;Good;PH1200;1;2;12,30528;39,63213;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1201;86;BURTII;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;71;1479;1479;Good;Good;PH1201;1;2;14,00327;42,27014;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1202;86;BURTII;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;71;1480;1480;Good;Good;PH1202;1;1;11,15799;30,59252;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1203;121;MG20;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;72;1481;1481;Good;Good;PH1203;1;2;12,28168;26,92972;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1204;121;MG20;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;72;1482;1482;Good;Good;PH1204;1;3;27,05618;35,71923;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1205;121;MG20;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;72;1483;1483;Good;Good;PH1205;1;1;8,37845;36,42062;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1206;121;MG20;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;72;1484;1484;Good;Good;PH1206;1;0;9,74233;63,56224;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1207;121;MG20;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;72;1485;1485;Good;Bad;PH1207;1;1;12,17255;29,66816;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1208;121;MG20;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;72;1486;1486;Good;Good;PH1208;1;2;14,84001;57,04934;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1209;127;MG63;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;73;1487;1487;Good;Good;PH1209;1;3;28,22081;69,37542;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1210;127;MG63;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;73;1488;1488;Good;Good;PH1210;1;2;16,52331;67,79129;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1211;127;MG63;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;73;1489;1489;Good;Good;PH1211;1;2;21,33241;72,85169;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1212;127;MG63;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;73;1490;1490;Good;Good;PH1212;1;2;17,87267;56,55675;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1213;127;MG63;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;73;1491;1491;Good;Good;PH1213;1;3;9,56201;43,30493;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1214;127;MG63;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;73;1492;1492;Good;Good;PH1214;1;2;10,42135;35,3825;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1215;50;MG68;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;74;1493;1493;Bad;Bad;PH1215;1;0;8,88261;13,40506;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1216;50;MG68;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;74;1494;1494;Bad;Bad;PH1216;1;0;14,65116;25,42637;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1217;50;MG68;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;74;1495;1495;Bad;Bad;PH1217;1;0;7,50165;15,46026;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1218;50;MG68;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;74;1496;1496;Bad;Bad;PH1218;1;1;13,32392;19,60636;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1219;50;MG68;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;74;1497;1497;Bad;Bad;PH1219;1;0;7,66738;12,76675;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1220;50;MG68;MC4;SALT;Salt:100;Vermiculite;B_and_D;1;74;1498;1498;Bad;Bad;PH1220;1;0;14,66304;24,71339;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1221;137;MG46;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;75;1499;1499;Good;Bad;PH1221;1;0;13,17747;30,38512;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1222;137;MG46;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;75;1500;1500;Bad;Bad;PH1222;1;0;8,73635;10,70148;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1223;137;MG46;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;75;1501;1501;Bad;Good;PH1223;1;1;7,15328;14,91864;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1224;137;MG46;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;75;1502;1502;Good;Good;PH1224;1;2;7,31369;56,21346;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1225;137;MG46;MC4;SALT;Salt:150;Vermiculite;B_and_D;2;75;1503;1503;Good;Good;PH1225;1;2;12,39921;31,66418;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1226;148;MG63;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;76;1504;1504;Good;Good;PH1226;1;4;50,5079;119,4628;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1227;148;MG63;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;76;1505;1505;Good;Good;PH1227;2;9;93,13649;182,36471;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1228;148;MG63;MC1;SALT;Salt:150;Vermiculite;B_and_D;2;76;1506;1506;Good;Good;PH1228;1;6;69,10977;121,98057;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1229;5;BURTII;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;77;1507;1507;Good;Good;PH1229;1;3;29,98611;46,64553;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1230;5;BURTII;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;77;1508;1508;Good;Good;PH1230;1;2;9,26621;14,65116;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1231;5;BURTII;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;77;1509;1509;Good;Good;PH1231;1;2;11,45053;49,47623;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1232;5;BURTII;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;77;1510;1510;Good;Good;PH1232;1;1;12,09606;33,54323;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1233;5;BURTII;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;77;1511;1511;Good;Good;PH1233;1;1;7,92291;35,80695;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1234;5;BURTII;MC3;SALT;Salt:100;Vermiculite;B_and_D;1;77;1512;1512;Good;Good;PH1234;1;1;8,7907;37,70574;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1235;106;BURTII;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;78;1513;1513;Good;Good;PH1235;1;0;4,15795;19,17855;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1236;106;BURTII;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;78;1514;1514;Good;Good;PH1236;1;1;4,81727;16,3829;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1237;106;BURTII;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;78;1515;1515;Good;Good;PH1237;1;0;5,06387;36,57191;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1238;106;BURTII;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;78;1516;1516;Good;Good;PH1238;1;1;5,5451;35,44216;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1239;106;BURTII;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;78;1517;1517;Good;Good;PH1239;1;1;6,84663;33,11295;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1240;106;BURTII;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;78;1518;1518;Good;Good;PH1240;1;1;9,22774;8,91521;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1241;117;MG46;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;79;1519;1519;Good;Good;PH1241;1;1;5,46076;21,89608;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1242;117;MG46;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;79;1520;1520;Good;Good;PH1242;1;1;10,24732;37,94653;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1243;117;MG46;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;79;1521;1521;Bad;Bad;PH1243;1;0;4,14397;5,15471;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1244;117;MG46;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;79;1522;1522;Good;Good;PH1244;1;2;9,59835;55,05407;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1245;85;BURTII;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;80;1523;1523;Good;Good;PH1245;1;1;12,02237;45,7876;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1246;85;BURTII;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;80;1524;1524;Good;Good;PH1246;1;0;4,14397;16,70142;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1247;85;BURTII;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;80;1525;1525;Good;Good;PH1247;1;1;5,82073;20,12905;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1248;85;BURTII;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;80;1526;1526;Good;Good;PH1248;1;1;5,5451;16,43883;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1249;85;BURTII;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;80;1527;1527;Good;Good;PH1249;1;1;6,47202;24,61056;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1250;85;BURTII;MC3;SALT;Salt:150;Vermiculite;B_and_D;2;80;1528;1528;Good;Good;PH1250;1;0;2,45634;23,84672;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1251;78;MG46;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;81;1529;1529;Good;Good;PH1251;1;6;36,45405;184,63996;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1252;78;MG46;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;81;1530;1530;Good;Good;PH1252;1;8;68,48924;179,16873;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1253;78;MG46;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;81;1531;1531;Good;Good;PH1253;1;7;46,84402;174,70268;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1254;78;MG46;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;81;1532;1532;Good;Good;PH1254;1;6;43,6023;179,41635;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1255;78;MG46;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;81;1533;1533;Good;Good;PH1255;1;4;33,97629;153,07469;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1256;78;MG46;MC1;SALT;Salt:100;Vermiculite;B_and_D;1;81;1534;1534;Good;Good;PH1256;1;4;26,37209;50,94707;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1257;35;MG56;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;82;1535;1535;Bad;Bad;PH1257;1;0;4,48032;7,18565;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1258;35;MG56;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;82;1536;1536;Bad;Bad;PH1258;1;1;6,28095;8,35071;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1259;35;MG56;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;82;1537;1537;Good;Good;PH1259;1;1;10,60894;31,00505;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1260;35;MG56;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;82;1538;1538;Bad;Bad;PH1260;1;0;6,46305;5,02938;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1261;35;MG56;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;82;1539;1539;Good;Good;PH1261;1;1;8,91521;44,28748;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1262;35;MG56;MC2;SALT;Salt:100;Vermiculite;B_and_D;1;82;1540;1540;Good;Good;PH1262;1;1;10,86826;30,13203;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1263;103;GIFU;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;83;1541;1541;Good;Good;PH1263;1;1;8,88261;40,48518;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
STID2;MB1264;103;GIFU;MC2;SALT;Salt:150;Vermiculite;B_and_D;2;83;1542;1542;Good;Good;PH1264;1;1;11,33851;34,32878;NONE;NONE;NONE;NONE;INROOT_05;Pot;20210107;Endosphere;;20211111;;;;
